category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions,location_name,state_clean,country,region,has_coordinates,entity_level
top,transaction,country,india,2024,1,pincode,831012,7557308.0,8619491154.0,TOTAL,25.0961,85.3131,True,SUCCESS,1739974247042.0,,,top/transaction/country/india/state/jharkhand/2024/3.csv,2025-07-12 09:12:07.402525,2025-02-19 14:10:47.042,2024-Q1,861.95,7.557,Pincode 831012,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,814112,7709230.0,8899539953.0,TOTAL,25.0961,85.3131,True,SUCCESS,1739974247042.0,,,top/transaction/country/india/state/jharkhand/2024/3.csv,2025-07-12 09:12:07.402525,2025-02-19 14:10:47.042,2024-Q1,889.95,7.709,Pincode 814112,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,hazaribag,45389162.0,55904640232.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974247042.0,,,top/transaction/country/india/state/jharkhand/2024/3.csv,2025-07-12 09:12:07.402525,2025-02-19 14:10:47.042,2024-Q1,5590.46,45.389,Hazaribag,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,834005,90443.0,160856197.27252907,TOTAL,25.0961,85.3131,True,SUCCESS,1630501490583.0,,,top/transaction/country/india/state/jharkhand/2019/2.csv,2025-07-12 09:12:07.414354,2021-09-01 13:04:50.583,2024-Q1,16.09,0.09,Pincode 834005,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,834009,457824.0,703537482.7878275,TOTAL,25.0961,85.3131,True,SUCCESS,1630501493907.0,,,top/transaction/country/india/state/jharkhand/2021/1.csv,2025-07-12 09:12:07.416923,2021-09-01 13:04:53.907,2024-Q1,70.35,0.458,Pincode 834009,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,835210,510917.0,1109504629.8057475,TOTAL,25.0961,85.3131,True,SUCCESS,1630501494318.0,,,top/transaction/country/india/state/jharkhand/2021/2.csv,2025-07-12 09:12:07.419529,2021-09-01 13:04:54.318,2024-Q1,110.95,0.511,Pincode 835210,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,koderma,1572074.0,3471429723.776345,TOTAL,20.5937,78.9629,True,SUCCESS,1630501494318.0,,,top/transaction/country/india/state/jharkhand/2021/2.csv,2025-07-12 09:12:07.419529,2021-09-01 13:04:54.318,2024-Q1,347.14,1.572,Koderma,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,834008,185121.0,252873365.92831823,TOTAL,25.0961,85.3131,True,SUCCESS,1630501491689.0,,,top/transaction/country/india/state/jharkhand/2020/1.csv,2025-07-12 09:12:07.422062,2021-09-01 13:04:51.689,2024-Q1,25.29,0.185,Pincode 834008,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,827001,259312.0,301153798.7433195,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492831.0,,,top/transaction/country/india/state/jharkhand/2020/3.csv,2025-07-12 09:12:07.423309,2021-09-01 13:04:52.831,2024-Q1,30.12,0.259,Pincode 827001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,815301,394471.0,1011162044.291998,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492831.0,,,top/transaction/country/india/state/jharkhand/2020/3.csv,2025-07-12 09:12:07.423309,2021-09-01 13:04:52.831,2024-Q1,101.12,0.394,Pincode 815301,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,832107,177366.0,224181846.92257705,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492022.0,,,top/transaction/country/india/state/jharkhand/2020/2.csv,2025-07-12 09:12:07.424585,2021-09-01 13:04:52.022,2024-Q1,22.42,0.177,Pincode 832107,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,822114,179065.0,491807040.0791578,TOTAL,25.0961,85.3131,True,SUCCESS,1630501492022.0,,,top/transaction/country/india/state/jharkhand/2020/2.csv,2025-07-12 09:12:07.424585,2021-09-01 13:04:52.022,2024-Q1,49.18,0.179,Pincode 822114,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,garhwa,599059.0,1748704415.498994,TOTAL,20.5937,78.9629,True,SUCCESS,1630501492022.0,,,top/transaction/country/india/state/jharkhand/2020/2.csv,2025-07-12 09:12:07.424585,2021-09-01 13:04:52.022,2024-Q1,174.87,0.599,Garhwa,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,831004,64105.0,87797012.44981839,TOTAL,25.0961,85.3131,True,SUCCESS,1630501489428.0,,,top/transaction/country/india/state/jharkhand/2018/4.csv,2025-07-12 09:12:07.426053,2021-09-01 13:04:49.428,2024-Q1,8.78,0.064,Pincode 831004,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,825301,23465.0,25454967.293731593,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487261.0,,,top/transaction/country/india/state/jharkhand/2018/1.csv,2025-07-12 09:12:07.427438,2021-09-01 13:04:47.261,2024-Q1,2.55,0.023,Pincode 825301,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,825409,23439.0,27804497.684973005,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487261.0,,,top/transaction/country/india/state/jharkhand/2018/1.csv,2025-07-12 09:12:07.427438,2021-09-01 13:04:47.261,2024-Q1,2.78,0.023,Pincode 825409,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,829301,112944.0,58386877.31912252,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487993.0,,,top/transaction/country/india/state/jharkhand/2018/3.csv,2025-07-12 09:12:07.428694,2021-09-01 13:04:47.993,2024-Q1,5.84,0.113,Pincode 829301,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,827010,174628.0,93017517.87773524,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487993.0,,,top/transaction/country/india/state/jharkhand/2018/3.csv,2025-07-12 09:12:07.428694,2021-09-01 13:04:47.993,2024-Q1,9.3,0.175,Pincode 827010,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,827013,91101.0,90206110.84753042,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,9.02,0.091,Pincode 827013,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,834002,34715.0,69658980.3996676,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,6.97,0.035,Pincode 834002,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,826004,35288.0,45588464.73646793,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,4.56,0.035,Pincode 826004,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,828109,36324.0,31048880.3980384,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,3.1,0.036,Pincode 828109,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,832108,42659.0,49798833.03464991,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,4.98,0.043,Pincode 832108,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,828401,43196.0,25377129.54986479,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,2.54,0.043,Pincode 828401,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,825303,53527.0,57632759.8731135,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,5.76,0.054,Pincode 825303,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,831001,57314.0,102812131.04441448,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,10.28,0.057,Pincode 831001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,834001,165051.0,252503106.81792527,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,25.25,0.165,Pincode 834001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,826001,75893.0,96043640.68396436,TOTAL,25.0961,85.3131,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,9.6,0.076,Pincode 826001,Bihar,India,East India,True,3.0
top,transaction,country,india,2024,1,district,saraikela kharsawan,117686.0,128312051.58743984,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,12.83,0.118,Saraikela Kharsawan,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,ranchi,501072.0,820976014.2247977,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,82.1,0.501,Ranchi,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,bokaro,396119.0,398722258.97476417,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,39.87,0.396,Bokaro,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,east singhbhum,323829.0,467008622.29054534,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,46.7,0.324,East Singhbhum,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,hazaribagh,214298.0,371520189.2845477,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,37.15,0.214,Hazaribagh,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,dhanbad,520547.0,503649314.0895539,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,50.36,0.521,Dhanbad,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,palamu,131021.0,325976624.8230643,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,32.6,0.131,Palamu,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,ramgarh,120655.0,173725383.96619216,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,17.37,0.121,Ramgarh,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,giridih,172783.0,267172044.8851918,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,26.72,0.173,Giridih,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,deoghar,96438.0,148363954.84218916,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487659.0,,,top/transaction/country/india/state/jharkhand/2018/2.csv,2025-07-12 09:12:07.429947,2021-09-01 13:04:47.659,2024-Q1,14.84,0.096,Deoghar,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,chumoukedima,1179991.0,1813214983.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974268573.0,,,top/transaction/country/india/state/nagaland/2024/3.csv,2025-07-12 09:12:07.438961,2025-02-19 14:11:08.573,2024-Q1,181.32,1.18,Chumoukedima,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,797111,24504.0,41475022.07565773,TOTAL,22.9868,87.855,True,SUCCESS,1630501493093.0,,,top/transaction/country/india/state/nagaland/2020/3.csv,2025-07-12 09:12:07.477850,2021-09-01 13:04:53.093,2024-Q1,4.15,0.025,Pincode 797111,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,798621,20100.0,32531171.159068495,TOTAL,22.9868,87.855,True,SUCCESS,1630501492169.0,,,top/transaction/country/india/state/nagaland/2020/2.csv,2025-07-12 09:12:07.479122,2021-09-01 13:04:52.169,2024-Q1,3.25,0.02,Pincode 798621,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,798612,1502.0,1791987.784755433,TOTAL,22.9868,87.855,True,SUCCESS,1630501487333.0,,,top/transaction/country/india/state/nagaland/2018/1.csv,2025-07-12 09:12:07.481760,2021-09-01 13:04:47.333,2024-Q1,0.18,0.002,Pincode 798612,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,798620,1466.0,1220847.1138455088,TOTAL,22.9868,87.855,True,SUCCESS,1630501487333.0,,,top/transaction/country/india/state/nagaland/2018/1.csv,2025-07-12 09:12:07.481760,2021-09-01 13:04:47.333,2024-Q1,0.12,0.001,Pincode 798620,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797116,3025.0,7038511.888280341,TOTAL,22.9868,87.855,True,SUCCESS,1630501489147.0,,,top/transaction/country/india/state/nagaland/2018/3.csv,2025-07-12 09:12:07.483083,2021-09-01 13:04:49.147,2024-Q1,0.7,0.003,Pincode 797116,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797117,3326.0,8386059.234126009,TOTAL,22.9868,87.855,True,SUCCESS,1630501489147.0,,,top/transaction/country/india/state/nagaland/2018/3.csv,2025-07-12 09:12:07.483083,2021-09-01 13:04:49.147,2024-Q1,0.84,0.003,Pincode 797117,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,district,kiphire,1527.0,1911400.518954896,TOTAL,20.5937,78.9629,True,SUCCESS,1630501489147.0,,,top/transaction/country/india/state/nagaland/2018/3.csv,2025-07-12 09:12:07.483083,2021-09-01 13:04:49.147,2024-Q1,0.19,0.002,Kiphire,India,India,Other,False,2.0
top,transaction,country,india,2024,1,pincode,797103,4151.0,15665950.60320925,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,1.57,0.004,Pincode 797103,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,798601,2425.0,4731338.045573185,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.47,0.002,Pincode 798601,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797021,2321.0,7603876.228621699,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.76,0.002,Pincode 797021,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797118,2531.0,4757360.070380932,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.48,0.003,Pincode 797118,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797003,2593.0,8936208.93614057,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.89,0.003,Pincode 797003,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797113,2811.0,7886264.316170462,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.79,0.003,Pincode 797113,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797120,2909.0,6617136.2580852015,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.66,0.003,Pincode 797120,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797001,3837.0,11172150.569728017,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,1.12,0.004,Pincode 797001,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797112,14049.0,31589541.56854105,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,3.16,0.014,Pincode 797112,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,pincode,797115,2507.0,6089471.508426717,TOTAL,22.9868,87.855,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.61,0.003,Pincode 797115,West Bengal,India,East India,True,3.0
top,transaction,country,india,2024,1,district,peren,1151.0,3132544.259220087,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.31,0.001,Peren,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,zunheboto,1961.0,3800720.2210925473,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.38,0.002,Zunheboto,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,phek,2058.0,3265939.4166390533,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.33,0.002,Phek,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,mon,2652.0,5592193.661835907,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.56,0.003,Mon,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,wokha,2851.0,2952808.201464099,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.3,0.003,Wokha,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,tuensang,2914.0,5272196.387110953,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.53,0.003,Tuensang,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,mokokchung,4472.0,6880664.952623585,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,0.69,0.004,Mokokchung,India,India,Other,False,2.0
top,transaction,country,india,2024,1,district,kohima,14759.0,41958069.334260106,TOTAL,20.5937,78.9629,True,SUCCESS,1630501487791.0,,,top/transaction/country/india/state/nagaland/2018/2.csv,2025-07-12 09:12:07.484397,2021-09-01 13:04:47.791,2024-Q1,4.2,0.015,Kohima,India,India,Other,False,2.0
